epoch,step,test_loss,train_loss,val_loss
0,49,,0.055320288985967636,
0,99,,0.034942373633384705,
0,149,,0.02540786750614643,
0,199,,0.0495198518037796,
0,249,,0.0510563850402832,
0,299,,0.040782082825899124,
0,349,,0.04186369478702545,
0,399,,0.04257963225245476,
0,449,,0.017940644174814224,
0,499,,0.03084280528128147,
0,549,,0.04023187234997749,
0,599,,0.058977991342544556,
0,649,,0.0326605848968029,
0,699,,0.03295700624585152,
0,749,,0.07831580936908722,
0,799,,0.03260636702179909,
0,849,,0.042696986347436905,
0,899,,0.025702044367790222,
0,949,,0.04284382238984108,
0,999,,0.0228432584553957,
0,1049,,0.05491616949439049,
0,1099,,0.04370085522532463,
0,1149,,0.016774648800492287,
0,1199,,0.016027906909585,
0,1249,,0.010789917781949043,
0,1299,,0.03907950595021248,
0,1349,,0.015461571514606476,
0,1399,,0.018740056082606316,
0,1449,,0.05572754517197609,
0,1499,,0.0350976437330246,
0,1549,,0.035190630704164505,
0,1599,,0.0349901057779789,
0,1649,,0.028043460100889206,
0,1699,,0.042862772941589355,
0,1749,,0.03760727494955063,
0,1799,,0.03832510486245155,
0,1849,,0.02088107541203499,
0,1874,,,0.03559110686182976
1,1899,,0.024316277354955673,
1,1949,,0.04437001794576645,
1,1999,,0.017044706270098686,
1,2049,,0.052462466061115265,
1,2099,,0.03324100002646446,
1,2149,,0.01830499991774559,
1,2199,,0.03750712424516678,
1,2249,,0.0211199764162302,
1,2299,,0.0369759276509285,
1,2349,,0.02028529718518257,
1,2399,,0.022668462246656418,
1,2449,,0.05388528108596802,
1,2499,,0.035160135477781296,
1,2549,,0.024796634912490845,
1,2599,,0.06765667349100113,
1,2649,,0.028686579316854477,
1,2699,,0.027581576257944107,
1,2749,,0.04406171292066574,
1,2799,,0.03650519251823425,
1,2849,,0.06765133142471313,
1,2899,,0.024635495617985725,
1,2949,,0.07168897986412048,
1,2999,,0.03106686845421791,
1,3049,,0.025226151570677757,
1,3099,,0.05176756531000137,
1,3149,,0.025178207084536552,
1,3199,,0.020674947649240494,
1,3249,,0.03500209003686905,
1,3299,,0.019234012812376022,
1,3349,,0.03488482907414436,
1,3399,,0.012839839793741703,
1,3449,,0.026596326380968094,
1,3499,,0.047853145748376846,
1,3549,,0.06254842132329941,
1,3599,,0.037340931594371796,
1,3649,,0.02811262756586075,
1,3699,,0.05095435678958893,
1,3749,,0.03266097977757454,
1,3749,,,0.034681595861911774
2,3799,,0.05311262980103493,
2,3849,,0.032876625657081604,
2,3899,,0.023435944691300392,
2,3949,,0.047002047300338745,
2,3999,,0.04924921691417694,
2,4049,,0.04031851142644882,
2,4099,,0.03942641615867615,
