epoch,step,test_loss,train_loss,val_loss
6,12549,,0.06345899403095245,
6,12599,,0.03343704342842102,
6,12649,,0.03133910149335861,
6,12699,,0.08143763989210129,
6,12749,,0.05567656084895134,
6,12799,,0.0651392936706543,
6,12849,,0.0909925177693367,
6,12899,,0.044686198234558105,
6,12949,,0.08082951605319977,
6,12999,,0.0772261992096901,
6,13049,,0.05904187634587288,
6,13099,,0.054357293993234634,
6,13124,,,0.05747385323047638
7,13149,,0.04698413610458374,
7,13199,,0.07627087086439133,
7,13249,,0.0219225212931633,
7,13299,,0.07448219507932663,
7,13349,,0.0488944910466671,
7,13399,,0.03405401483178139,
7,13449,,0.05471617355942726,
7,13499,,0.03206513077020645,
7,13549,,0.05715598911046982,
7,13599,,0.0363830029964447,
7,13649,,0.046167775988578796,
7,13699,,0.08945424854755402,
7,13749,,0.0550173819065094,
7,13799,,0.03933700919151306,
7,13849,,0.09985805302858353,
7,13899,,0.04252990707755089,
7,13949,,0.043791938573122025,
7,13999,,0.05847882479429245,
7,14049,,0.05483441427350044,
7,14099,,0.10078304260969162,
7,14149,,0.04057611525058746,
7,14199,,0.10359779000282288,
7,14249,,0.04999837279319763,
7,14299,,0.03922337666153908,
7,14349,,0.0798649713397026,
7,14399,,0.05491973087191582,
7,14449,,0.03252926841378212,
7,14499,,0.05296136066317558,
7,14549,,0.03773749619722366,
7,14599,,0.0924912691116333,
7,14649,,0.025637958198785782,
7,14699,,0.033545736223459244,
7,14749,,0.08137493580579758,
7,14799,,0.0815865620970726,
7,14849,,0.0768071785569191,
7,14899,,0.0485508106648922,
7,14949,,0.07755006849765778,
7,14999,,0.05947545915842056,
7,14999,,,0.05454035475850105
8,15049,,0.07762593775987625,
8,15099,,0.04907754063606262,
8,15149,,0.046513788402080536,
8,15199,,0.07110118865966797,
8,15249,,0.06457115709781647,
8,15299,,0.04782131686806679,
8,15349,,0.06541059911251068,
8,15399,,0.06645677983760834,
8,15449,,0.03671341389417648,
8,15499,,0.04979860782623291,
8,15549,,0.05416841059923172,
8,15599,,0.079117551445961,
8,15649,,0.05304589495062828,
8,15699,,0.05343911796808243,
8,15749,,0.10806210339069366,
8,15799,,0.048971496522426605,
8,15849,,0.05410391092300415,
8,15899,,0.0462275929749012,
8,15949,,0.05608946084976196,
8,15999,,0.043263498693704605,
8,16049,,0.06644564121961594,
8,16099,,0.06926848739385605,
8,16149,,0.026175597682595253,
8,16199,,0.018372073769569397,
8,16249,,0.022160720080137253,
8,16299,,0.057672642171382904,
8,16349,,0.026573186740279198,
8,16399,,0.0282331183552742,
8,16449,,0.07422930747270584,
8,16499,,0.05100569128990173,
8,16549,,0.05704213306307793,
8,16599,,0.07543864101171494,
8,16649,,0.03973565623164177,
8,16699,,0.07070273160934448,
8,16749,,0.06546162813901901,
8,16799,,0.05484631285071373,
8,16849,,0.04456927627325058,
8,16874,,,0.05208658427000046
9,16899,,0.040470369160175323,
9,16949,,0.06857634335756302,
9,16999,,0.021452803164720535,
9,17049,,0.06931707262992859,
9,17099,,0.04442983493208885,
9,17149,,0.029684435576200485,
9,17199,,0.05161904916167259,
9,17249,,0.029102303087711334,
9,17299,,0.052164576947689056,
9,17349,,0.03196486458182335,
9,17399,,0.0399458073079586,
9,17449,,0.08206865191459656,
9,17499,,0.05088081955909729,
9,17549,,0.03493514284491539,
9,17599,,0.09486228227615356,
9,17649,,0.04023448005318642,
9,17699,,0.04028205946087837,
9,17749,,0.05469655990600586,
9,17799,,0.04970990866422653,
9,17849,,0.0950750857591629,
9,17899,,0.03442627936601639,
9,17949,,0.0959344431757927,
9,17999,,0.04497751593589783,
9,18049,,0.03550770506262779,
9,18099,,0.0741034597158432,
9,18149,,0.047380007803440094,
9,18199,,0.02936675399541855,
9,18249,,0.05037263035774231,
9,18299,,0.03259965032339096,
9,18349,,0.07525986433029175,
9,18399,,0.021485013887286186,
9,18449,,0.03332309424877167,
9,18499,,0.07480338960886002,
9,18549,,0.07794488221406937,
9,18599,,0.06768854707479477,
9,18649,,0.04415547475218773,
9,18699,,0.07176762819290161,
9,18749,,0.052488259971141815,
9,18749,,,0.04997379705309868
10,18799,,0.07124684751033783,
10,18849,,0.04577850550413132,
10,18899,,0.040733352303504944,
10,18949,,0.066078320145607,
10,18999,,0.060723721981048584,
10,19049,,0.04521915689110756,
10,19099,,0.0590677410364151,
10,19149,,0.059646766632795334,
10,19199,,0.030361611396074295,
10,19249,,0.04518451914191246,
10,19299,,0.051528505980968475,
10,19349,,0.07351670414209366,
10,19399,,0.04758742079138756,
10,19449,,0.0470777302980423,
10,19499,,0.1011233851313591,
10,19549,,0.045662764459848404,
10,19599,,0.05193912982940674,
10,19649,,0.039965249598026276,
10,19699,,0.05376841872930527,
10,19749,,0.03717659413814545,
10,19799,,0.06409559398889542,
10,19849,,0.06336779147386551,
10,19899,,0.02338196337223053,
10,19949,,0.017156191170215607,
10,19999,,0.018828589469194412,
10,20049,,0.05343650281429291,
10,20099,,0.022553574293851852,
10,20149,,0.02589544653892517,
10,20199,,0.06936392933130264,
10,20249,,0.04726226627826691,
10,20299,,0.05119962990283966,
10,20349,,0.06423375010490417,
10,20399,,0.036434002220630646,
10,20449,,0.0633888989686966,
10,20499,,0.05751676857471466,
10,20549,,0.05138211324810982,
10,20599,,0.03787838667631149,
10,20624,,,0.048109110444784164
11,20649,,0.035994455218315125,
11,20699,,0.06280887871980667,
11,20749,,0.020975321531295776,
11,20799,,0.06557737290859222,
11,20849,,0.041320595890283585,
11,20899,,0.026646094396710396,
11,20949,,0.048787109553813934,
11,20999,,0.027343779802322388,
11,21049,,0.04847361892461777,
11,21099,,0.02885347045958042,
11,21149,,0.03550884500145912,
11,21199,,0.07594650238752365,
11,21249,,0.04748829826712608,
11,21299,,0.03205468878149986,
11,21349,,0.0898456946015358,
11,21399,,0.03837801516056061,
11,21449,,0.03768063336610794,
11,21499,,0.052175529301166534,
11,21549,,0.046277351677417755,
11,21599,,0.08980914205312729,
11,21649,,0.030731944367289543,
11,21699,,0.09022095054388046,
11,21749,,0.04140187427401543,
11,21799,,0.03281136229634285,
11,21849,,0.06916328519582748,
11,21899,,0.041635531932115555,
11,21949,,0.027041077613830566,
11,21999,,0.04754149541258812,
11,22049,,0.02910785935819149,
11,22099,,0.06319965422153473,
11,22149,,0.018965458497405052,
11,22199,,0.032630860805511475,
11,22249,,0.0690159797668457,
11,22299,,0.07485967874526978,
11,22349,,0.06058128923177719,
11,22399,,0.0405697301030159,
11,22449,,0.06743021309375763,
11,22499,,0.047638267278671265,
11,22499,,,0.04642916098237038
12,22549,,0.06675037741661072,
12,22599,,0.04337626323103905,
12,22649,,0.036504339426755905,
12,22699,,0.06190561503171921,
12,22749,,0.05829217657446861,
12,22799,,0.04369773343205452,
12,22849,,0.05438461899757385,
12,22899,,0.05465051159262657,
12,22949,,0.026184603571891785,
12,22999,,0.04139512777328491,
12,23049,,0.04908749461174011,
12,23099,,0.06949116289615631,
12,23149,,0.043530888855457306,
12,23199,,0.04264839366078377,
12,23249,,0.09542609751224518,
12,23299,,0.042743682861328125,
12,23349,,0.049898412078619,
12,23399,,0.03552863001823425,
12,23449,,0.05177585035562515,
12,23499,,0.03280403092503548,
12,23549,,0.06211567670106888,
12,23599,,0.05834785848855972,
12,23649,,0.021443791687488556,
12,23699,,0.01636449806392193,
12,23749,,0.016416409984230995,
12,23799,,0.04997219890356064,
12,23849,,0.020034287124872208,
12,23899,,0.02398538775742054,
12,23949,,0.06570172309875488,
12,23999,,0.04408896714448929,
12,24049,,0.04673916846513748,
12,24099,,0.05569794774055481,
12,24149,,0.03404014930129051,
12,24199,,0.057744622230529785,
12,24249,,0.051718488335609436,
12,24299,,0.04834369197487831,
12,24349,,0.032878369092941284,
12,24374,,,0.044891782104969025
13,24399,,0.03270786255598068,
13,24449,,0.05810948461294174,
13,24499,,0.02033672109246254,
13,24549,,0.06253146380186081,
13,24599,,0.03901933878660202,
13,24649,,0.02433568798005581,
13,24699,,0.04614488035440445,
13,24749,,0.025946110486984253,
13,24799,,0.04546969011425972,
13,24849,,0.026489458978176117,
13,24899,,0.03203931078314781,
13,24949,,0.07061105966567993,
13,24999,,0.044527776539325714,
13,25049,,0.029958575963974,
13,25099,,0.0849515050649643,
13,25149,,0.036539457738399506,
13,25199,,0.03539193421602249,
13,25249,,0.05023209750652313,
13,25299,,0.04376412183046341,
13,25349,,0.08491553366184235,
13,25399,,0.028382932767271996,
13,25449,,0.08564183115959167,
13,25499,,0.03857669234275818,
13,25549,,0.030742550268769264,
13,25599,,0.06482084095478058,
13,25649,,0.03705912083387375,
13,25699,,0.0252175722271204,
13,25749,,0.04467944800853729,
13,25799,,0.02644738182425499,
13,25849,,0.05437915772199631,
13,25899,,0.017211198806762695,
13,25949,,0.03166665509343147,
13,25999,,0.0638568252325058,
13,26049,,0.07203973829746246,
13,26099,,0.05467107892036438,
13,26149,,0.037478428333997726,
13,26199,,0.06367650628089905,
13,26249,,0.04385550692677498,
13,26249,,,0.04346868395805359
14,26299,,0.06324619054794312,
14,26349,,0.04121331870555878,
14,26399,,0.03309580683708191,
14,26449,,0.058318909257650375,
14,26499,,0.05636603757739067,
14,26549,,0.04267434775829315,
14,26599,,0.05061576887965202,
14,26649,,0.050725698471069336,
14,26699,,0.023245688527822495,
14,26749,,0.03819482401013374,
14,26799,,0.046750258654356,
14,26849,,0.06632181257009506,
14,26899,,0.04024864360690117,
14,26949,,0.03936852887272835,
14,26999,,0.09053924679756165,
14,27049,,0.04004379361867905,
14,27099,,0.04794260859489441,
14,27149,,0.03220555558800697,
14,27199,,0.04970618337392807,
14,27249,,0.02947133593261242,
14,27299,,0.060270510613918304,
14,27349,,0.05396072939038277,
14,27399,,0.01996350847184658,
14,27449,,0.015912462025880814,
14,27499,,0.01455705612897873,
14,27549,,0.04693080484867096,
14,27599,,0.018333958461880684,
14,27649,,0.02237173169851303,
14,27699,,0.06270520389080048,
14,27749,,0.04135696962475777,
14,27799,,0.043150678277015686,
14,27849,,0.04893691837787628,
14,27899,,0.03216641768813133,
14,27949,,0.053146641701459885,
14,27999,,0.04718904197216034,
14,28049,,0.04558851569890976,
14,28099,,0.028926685452461243,
14,28124,,,0.04214034229516983
15,28149,,0.03011787310242653,
15,28199,,0.05407136678695679,
15,28249,,0.019572380930185318,
15,28299,,0.059825219213962555,
15,28349,,0.03721077740192413,
15,28399,,0.022464316338300705,
15,28449,,0.04371014982461929,
15,28499,,0.024648074060678482,
15,28549,,0.04292137175798416,
15,28599,,0.024579979479312897,
15,28649,,0.029155462980270386,
15,28699,,0.0658632293343544,
15,28749,,0.04187978804111481,
15,28799,,0.02831209823489189,
15,28849,,0.08029227703809738,
15,28899,,0.03462882339954376,
15,28949,,0.03326200321316719,
15,28999,,0.04856392741203308,
15,29049,,0.04173671454191208,
15,29099,,0.08030493557453156,
15,29149,,0.026828467845916748,
15,29199,,0.08172295987606049,
15,29249,,0.03622051328420639,
15,29299,,0.02906358428299427,
15,29349,,0.0609612837433815,
15,29399,,0.03329400345683098,
15,29449,,0.023738540709018707,
15,29499,,0.0419485978782177,
15,29549,,0.024244971573352814,
15,29599,,0.047678377479314804,
15,29649,,0.015848271548748016,
15,29699,,0.030548634007573128,
15,29749,,0.05922730267047882,
15,29799,,0.06941412389278412,
15,29849,,0.04955568537116051,
15,29899,,0.03475848212838173,
15,29949,,0.06022283434867859,
15,29999,,0.040639713406562805,
15,29999,,,0.040893007069826126
16,30049,,0.060299769043922424,
16,30099,,0.03910878300666809,
16,30149,,0.03019045665860176,
16,30199,,0.055127162486314774,
16,30249,,0.05459131672978401,
16,30299,,0.041910067200660706,
16,30349,,0.047383975237607956,
16,30399,,0.04752102866768837,
16,30449,,0.021048717200756073,
16,30499,,0.035432081669569016,
16,30549,,0.04449620470404625,
16,30599,,0.06363798677921295,
16,30649,,0.03743381425738335,
16,30699,,0.03680944815278053,
16,30749,,0.08615641295909882,
16,30799,,0.03746812045574188,
16,30849,,0.0460907518863678,
16,30899,,0.029605720192193985,
16,30949,,0.047503478825092316,
16,30999,,0.02681725099682808,
16,31049,,0.05847792327404022,
16,31099,,0.05009260028600693,
16,31149,,0.018750889226794243,
16,31199,,0.015742992982268333,
16,31249,,0.013056962750852108,
16,31299,,0.044147226959466934,
16,31349,,0.017107844352722168,
16,31399,,0.020983560010790825,
16,31449,,0.060126904398202896,
16,31499,,0.03898755833506584,
16,31549,,0.04013349115848541,
16,31599,,0.04342884570360184,
16,31649,,0.030609894543886185,
16,31699,,0.04925493896007538,
16,31749,,0.04347681254148483,
16,31799,,0.04302754998207092,
16,31849,,0.025712694972753525,
16,31874,,,0.039716970175504684
17,31899,,0.027940314263105392,
17,31949,,0.05050365626811981,
17,31999,,0.018743211403489113,
17,32049,,0.05729547515511513,
17,32099,,0.03570929914712906,
17,32149,,0.020886484533548355,
17,32199,,0.04148120805621147,
17,32249,,0.02340594120323658,
17,32299,,0.04070766270160675,
17,32349,,0.022957634180784225,
17,32399,,0.02668183669447899,
17,32449,,0.06155962869524956,
17,32499,,0.03946906328201294,
17,32549,,0.02695421874523163,
17,32599,,0.0758800208568573,
17,32649,,0.03266279026865959,
17,32699,,0.03126072138547897,
17,32749,,0.04702695831656456,
17,32799,,0.03994232043623924,
17,32849,,0.07590628415346146,
17,32899,,0.02578454278409481,
17,32949,,0.07818660140037537,
17,32999,,0.03422001376748085,
17,33049,,0.027632057666778564,
17,33099,,0.05751959979534149,
17,33149,,0.030132504180073738,
17,33199,,0.022520074620842934,
17,33249,,0.03941798582673073,
17,33299,,0.022346369922161102,
17,33349,,0.042439453303813934,
17,33399,,0.014711947180330753,
17,33449,,0.029319413006305695,
17,33499,,0.05505409091711044,
17,33549,,0.06696414202451706,
17,33599,,0.045029398053884506,
17,33649,,0.032331597059965134,
17,33699,,0.056977614760398865,
17,33749,,0.03776280954480171,
17,33749,,,0.0386042594909668
18,33799,,0.05769529938697815,
18,33849,,0.03702172636985779,
18,33899,,0.02764926292002201,
18,33949,,0.05221529304981232,
18,33999,,0.052836548537015915,
18,34049,,0.0412992499768734,
18,34099,,0.04449920356273651,
18,34149,,0.04484514147043228,
18,34199,,0.019329002127051353,
18,34249,,0.033004406839609146,
18,34299,,0.04232218861579895,
18,34349,,0.06123170629143715,
18,34399,,0.03493104875087738,
18,34449,,0.0347219742834568,
18,34499,,0.08210496604442596,
18,34549,,0.034986697137355804,
18,34599,,0.04434593394398689,
18,34649,,0.027488771826028824,
18,34699,,0.04520219936966896,
18,34749,,0.024645449593663216,
18,34799,,0.056701865047216415,
18,34849,,0.04668575897812843,
18,34899,,0.01770630292594433,
18,34949,,0.01579924300312996,
18,34999,,0.011818512342870235,
18,35049,,0.04154225066304207,
18,35099,,0.01618160493671894,
18,35149,,0.019779760390520096,
18,35199,,0.05782933160662651,
18,35249,,0.036918267607688904,
18,35299,,0.0375140979886055,
18,35349,,0.038850344717502594,
18,35399,,0.029257986694574356,
18,35449,,0.045868776738643646,
18,35499,,0.040332578122615814,
18,35549,,0.0406126007437706,
18,35599,,0.023066075518727303,
18,35624,,,0.03754871338605881
19,35649,,0.026029720902442932,
19,35699,,0.04729636013507843,
19,35749,,0.017891783267259598,
19,35799,,0.05485868453979492,
19,35849,,0.0344056598842144,
19,35899,,0.01951768808066845,
19,35949,,0.03942624852061272,
19,35999,,0.022226274013519287,
19,36049,,0.03874558210372925,
19,36099,,0.02153690904378891,
19,36149,,0.02453462965786457,
19,36199,,0.057589881122112274,
19,36249,,0.03724142909049988,
19,36299,,0.025798983871936798,
19,36349,,0.07167985290288925,
19,36399,,0.03067263402044773,
19,36449,,0.029371699318289757,
19,36499,,0.04554101452231407,
19,36549,,0.038228873163461685,
19,36599,,0.07168842107057571,
19,36649,,0.025088846683502197,
19,36699,,0.07487252354621887,
19,36749,,0.032516539096832275,
19,36799,,0.026367219164967537,
19,36849,,0.05446081981062889,
19,36899,,0.027452873066067696,
19,36949,,0.021510707214474678,
19,36999,,0.0371035598218441,
19,37049,,0.020686674863100052,
19,37099,,0.03826286271214485,
19,37149,,0.01372301485389471,
19,37199,,0.027995197102427483,
19,37249,,0.05127817764878273,
19,37299,,0.0646781176328659,
19,37349,,0.04098036512732506,
19,37399,,0.03013288602232933,
19,37449,,0.053896453231573105,
19,37499,,0.035119201987981796,
19,37499,,,0.03654572367668152
20,37500,0.03654572367668152,,
